environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,optimizer_fallback_count,measurement_fallback_count,lead_init_count,pursuit_init_count,n_policy_calls,n_post_detection_decisions,instance_id,instance_name,family,training_seed
77104,soldier_caught,0,1,0,0,250,36,18.0,214,,,1.7029767036437988,0,1.1319036720797073,0.6092352271080017,1.2148820048487214,215,0,0,213,1,250,214,rmpc,rmpc,RMPC,
77105,intercepted,1,0,0,0,440,120,60.0,320,440.0,220.0,4.432329177856445,0,1.15455702548365,0.5825228095054626,1.253965713625072,321,0,0,319,1,440,320,rmpc,rmpc,RMPC,
77106,intercepted,1,0,0,0,442,173,86.5,269,442.0,221.0,2.9963607788085938,0,1.138605809432489,1.1106160879135132,1.2237447839074675,270,0,0,268,1,442,269,rmpc,rmpc,RMPC,
77107,unsafe_intercept,0,0,1,0,430,429,214.5,1,,,2.016544818878174,0,1.3280103206634521,1.972364068031311,1.476076950411342,2,0,0,0,1,430,1,rmpc,rmpc,RMPC,
77108,soldier_caught,0,1,0,0,61,61,30.5,0,,,1.8274084329605103,0,0.3279072344303131,0.3279072344303131,0.3279072344303131,1,0,0,0,0,61,0,rmpc,rmpc,RMPC,
77109,intercepted,1,0,0,0,836,218,109.0,618,836.0,418.0,2.985948324203491,0,1.1091854768490752,1.2563396692276,1.1995625303060096,619,0,0,617,1,836,618,rmpc,rmpc,RMPC,
77110,intercepted,1,0,0,0,593,136,68.0,457,593.0,296.5,2.4223222732543945,0,1.145821396472933,0.33629584312438965,1.2496234820176464,458,0,0,456,1,593,457,rmpc,rmpc,RMPC,
77111,soldier_caught,0,1,0,0,549,548,274.0,1,,,1.5957286357879639,0,0.7419039458036423,1.0178664922714233,0.7915660375811964,2,0,0,0,1,549,1,rmpc,rmpc,RMPC,
77112,soldier_caught,0,1,0,0,419,396,198.0,23,,,1.170760989189148,0,1.1945323248704274,0.5242938995361328,1.3126881352591073,24,0,0,22,1,419,23,rmpc,rmpc,RMPC,
77113,intercepted,1,0,0,0,1196,1054,527.0,142,1196.0,598.0,3.4665961265563965,0,1.095563577605294,0.8168444037437439,1.1992831258072703,143,0,0,140,2,1196,142,rmpc,rmpc,RMPC,
77114,soldier_caught,0,1,0,0,520,462,231.0,58,,,1.4537320137023926,0,1.1767847073280204,2.6004648208618164,1.2635705334225937,59,0,0,57,1,520,58,rmpc,rmpc,RMPC,
77115,intercepted,1,0,0,0,402,70,35.0,332,402.0,201.0,4.240067005157471,0,1.1519076728427016,1.8115297555923462,1.2411840952063389,333,0,0,331,1,402,332,rmpc,rmpc,RMPC,
77116,intercepted,1,0,0,0,1072,513,256.5,559,1072.0,536.0,2.303987741470337,0,1.1224651148542761,0.6308559775352478,1.2186952150168033,560,0,0,558,1,1072,559,rmpc,rmpc,RMPC,
77117,intercepted,1,0,0,0,299,150,75.0,149,299.0,149.5,4.749837398529053,0,1.2118893020351729,0.5419800281524658,1.3164346853797715,150,0,0,148,1,299,149,rmpc,rmpc,RMPC,
77118,intercepted,1,0,0,0,229,33,16.5,196,229.0,114.5,2.605041265487671,0,1.1346580456507387,0.6148115396499634,1.2307008587786648,197,0,0,195,1,229,196,rmpc,rmpc,RMPC,
77119,unsafe_intercept,0,0,1,0,11,10,5.0,1,,,2.7077338695526123,0,0.957916259765625,0.876545786857605,0.961366066898889,2,0,0,0,1,11,1,rmpc,rmpc,RMPC,
77120,unsafe_intercept,0,0,1,0,422,422,211.0,0,,,2.031139850616455,0,0.6707066893577576,0.6707066893577576,0.6707066893577576,1,0,0,0,0,422,0,rmpc,rmpc,RMPC,
77121,soldier_caught,0,1,0,0,17,16,8.0,1,,,1.235305666923523,0,0.6522572487592697,0.8839690685272217,0.6921920874866945,2,0,0,0,1,17,1,rmpc,rmpc,RMPC,
77122,intercepted,1,0,0,0,990,980,490.0,10,990.0,495.0,3.163309335708618,0,1.1150235750458457,0.5749146938323975,1.266116489000621,11,0,0,9,1,990,10,rmpc,rmpc,RMPC,
77123,intercepted,1,0,0,0,58,10,5.0,48,58.0,29.0,2.8713314533233643,0,1.2660077925847502,0.9666241407394409,1.370632553451827,49,0,0,47,1,58,48,rmpc,rmpc,RMPC,
77124,intercepted,1,0,0,0,229,218,109.0,11,229.0,114.5,4.217789173126221,0,1.117552141348521,1.0142027139663696,1.1457762180755016,12,0,0,10,1,229,11,rmpc,rmpc,RMPC,
77125,intercepted,1,0,0,0,20,9,4.5,11,20.0,10.0,2.9297115802764893,0,1.3415115574995677,0.5044414401054382,1.4758408570958221,12,0,0,10,1,20,11,rmpc,rmpc,RMPC,
77126,intercepted,1,0,0,0,138,14,7.0,124,138.0,69.0,3.0474839210510254,0,1.150128014564514,0.8370071053504944,1.2358998665686947,125,0,0,123,1,138,124,rmpc,rmpc,RMPC,
